CustAcct,CustomerName,Address1,Address2,City,State,Zip,OfficePhone,OfficeFax,OfficeContactFirstName,OfficeContactLastName,OfficeContactEmailAddress,SalesContactFirstName,ARContactFirstName,SalesContactLastName,SalesContactEmailAddress,ARContactLastName,ARContactEmailAddress,CCContactFirstName,CCContactLastName,CCContactEmailAddress,WebAddress,BranchCode,SmanCode,SalesmanName,MarketGroup,MarketGroupDescription,TaxAreaCode,TaxAreaDescription,FedTaxFlag,FedTaxAreaCode,FedTaxResaleNum,FedTaxAreaDescription,Terms,LastSaleDate,CreditLimit,CreditComments1,CreditComments2,CurBalance,AgeBal1,AgeBal2,AgeBal3,AgeBal4,AgeBal5,AgeBal6,Carrier,FOB,FrtPpdCollect,TaxFlag,ResaleTaxNum,CustDiscRate,ComFlag,CustComRate,ServiceChgFlag,PrintStatementFlag,DeliveryRouteCode,DeliverySeqNum,DeliveryRouteDesc,PrintPricesOnPickFlag,ShipToFlag,NumShipTos,PrimaryShipToCode,PrimaryShipCustomerName,PrimaryShipAddress1,PrimaryShipAddress2,PrimaryShipCity,PrimaryShipState,PrimaryShipZip,PrimaryShipAttention,PrimaryShipInstructions1,PrimaryShipInstructions2,PrimaryShipInstructions3,CustPriceOptDesc,CustPriceCtrl,CustPriceOpt,CustPriceBrkt,CustPricePct,CustPriceChgCtrl,Comments1,Comments2,Comments3,BillingInstructions1,BillingInstructions2,ShippingInstructions1,AutoCreditHoldOpt,ShippingInstructions2,ShippingInstructions3,PORequiredFlag,BlanketPONum,WHCode,PmtGroupCode,PmtGroupDescription,PricingClassCode,PricingClassDesc,ChargeFrtFlag,TaxFrtFlag,KeyCust,SalesClass,CalcClass,CustStatus,OEAddCustPartNumLineFlag,JMCatCustFlag,CSSCustFlag,CSRLastLoginDate,CSRTotLogins,CSRFirstLoginDate,CSRCurLogins,CorpAcctCode,CorpCurrentBudget,CorpLastBudget,CorpMaxOrderTotal,InvcIssueOpt,InvcIssueContact,InvcCopySendFlag,InvcCopySendVia,InvcCopyContact,SendInvcWithDeliveryFlag,OrderConfirmSendFlag,OrderConfirmSendVia,OrderConfirmContact,OrderConfirm2SendVia,OrderConfirm2Contact,ShipNoticeSendFlag,ShipNoticeSendVia,ShipNoticeContact,Field1,Field2,SetupTimeStamp,SetupByUser,LastModifyTimeStamp,LastModifyByUser,ObsoleteFlag,CustID
FLORI170,FLORIDA FIRST COAST SOFTBALL,6621 BARNES RD SOUTH,,JACKSONVILLE,FL,32216,904-622-8346,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,10/9/2019 10:35:01 AM,NEAL,9/11/2009 4:42:37 PM,CMS,N,11333
TOSMA100,OMEGA FURNITURE,,,,,,904-662-5796,,ENNOS,GUY,,ENNOS,GUY,,ENNOS,GUY,,ENNOS,GUY,,,FLORIDASALES,64,Pat DeRita,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),C.O.D,10/18/2024,0,,,0.79,0,0,0,0,0,0.79,Best Way,Destination,P,N,84-2415203,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,30% Profit Margin,p30,P,,30,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,Y,N,E,,E,,N,E,,,,1/28/2020 10:11:54 AM,RANDY,10/6/2023 12:52:27 PM,NATE,N,11334
JACKS180,JACKSON LIGHTING & ELECTRIC SUPPLY,3070 WINDWARD PLAZA,SUITE F,ALPHARETTA,GA,30005,,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,2/6/2020 1:31:55 PM,NEAL,9/11/2009 4:42:37 PM,CMS,N,11335
WOLFS100,WOLFSON EQUIPMENT & RECORDS INC.,3801 UNIVERSITY BLVD W SUITE 4,,JACKSONVILLE,FL,32217-2274,(206)354-1000,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,6/4/2020,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,2/11/2020 3:39:17 PM,NEAL,2/11/2020 3:41:26 PM,NEAL,N,11336
NEPTU100,NEPTUNE BY THE SEA,508 LIGHTHOUSE COURT,,NEPTUNE BEACH,FL,32266,9042948700,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,12/7/2020 10:51:56 AM,NATE,9/11/2009 4:42:37 PM,CMS,N,11337
HONEY100,HONEY LAKE FARMS,1086 NW HONEY LAKE ROAD,,GREENVILLE,FL,32331,,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,1/8/2021,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8017632782C-9,0,Y,0,Y,P,0,0,(UnAssigned),N,Y,1,1,HONEY LAKE FARMS,1086 NW HONEY LAKE ROAD,,GREENVILLE,FL,32331,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,KELLY,N,E,,N,N,E,,E,,N,E,,,,12/14/2020 11:29:12 AM,NEAL,6/21/2021 4:03:25 PM,NATE,N,11338
TOSMA110,TOS MATTRESS AND FURNITURE,6532 BEACH BLVD,,JACKSONVILLE BEACH,FL,32216,,,SIR,FLAVIO,,SIR,FLAVIO,,SIR,FLAVIO,,SIR,FLAVIO,,,FLORIDASALES,64,Pat DeRita,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,5/17/2024,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,26-8017846004-4 2022,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,30% Profit Margin,p30,P,,30,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,A,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,2/1/2021 9:18:48 AM,NEAL,10/6/2023 1:03:30 PM,NATE,N,11339
BRAIN100,Brain Balance Center  Jacksonvill,13820 Old St.Augustine rd,Suite 301,Jacksonville,FL,32258,904-800-7278,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,9/22/2021,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,Bridget,N,E,,N,N,E,,E,,N,E,,,,3/8/2021 1:38:15 PM,NATE,9/11/2009 4:42:37 PM,CMS,N,11340
BMBFI100,BMB FILTRATION INC.,8500 BAYCENTER RD,,JACKSONVILLE,FL,32256904,904-580-5105,,MIKE,CREWS,MIKE@BMBFILTRATION.COM,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,5/7/2021 11:02:57 AM,NEAL,9/11/2009 4:42:37 PM,CMS,N,11341
MARYS100,MARYS HONEY DRIPPERS,1031 IONIA STREET,,JACKSONVILLE,FL,32206,,,ANNETTE,PRYOR,PRYOR25@GMAIL.COM,ANNETTE,PRYOR,PRYOR25@GMAIL.COM,ANNETTE,PRYOR,PRYOR25@GMAIL.COM,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,4/12/2022,0,,,252.74,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,6/21/2021 11:15:02 AM,RANDY,9/11/2009 4:42:37 PM,CMS,N,11342
REDWI100,RED WIRE SPACE,"8226 Philips Highway, Suite 101",,Jacksonville,FL,32256,650-701-7722,,Frank,Costanzo,Frank.Costanzo@redwirespace.com,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,3/3/2022,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,Y,1,82621,RED WIRE SPACE,"8226 PHILIPS HIGHWAY, SUITE 101",,JACKSONVILLE,FL,32256,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,Frank,N,E,,N,N,E,,E,,N,E,,,,8/17/2021 10:00:30 AM,NATE,8/26/2021 1:52:31 PM,NATE,N,11343
FLOYD100,FLOYD KAY,10709 GRAYSON ST,,JAX,FL,32220,904-707-0994,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,10/29/2021,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,8/31/2021 2:49:39 PM,RANDY,9/11/2009 4:42:37 PM,CMS,N,11344
POOLE100,"POOL EQUIPMENT & SUPPLY, INC",9728-02 FLORIDA MINING BLVD WEST,,JACKSONVILLE,FL,32257,904-371-0796,,BARRY,ROBINSON,BROBISON@PESCOMPANY.NET,BARRY,ROBINSON,BROBISON@PESCOMPANY.NET,BARRY,ROBINSON,BROBISON@PESCOMPANY.NET,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,BARRY,N,E,,N,N,E,,E,,N,E,,,,11/8/2021 8:40:57 AM,NATE,9/11/2009 4:42:37 PM,CMS,N,11345
SHORE110,"SHORE MANUFACTURING, LLC",2145 DENNIS STREET,,JACKSONVILLE,FL,32204,732-894-9810,732-894-9812,MUKESH,PATEL,mpatel@shoremfgllc.com,MUKESH,PATEL,mpatel@shoremfgllc.com,MUKESH,PATEL,mpatel@shoremfgllc.com,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,2000,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,MUKESH,N,E,,N,N,E,,E,,N,E,,,,12/21/2021 10:55:05 AM,RANDY,9/11/2009 4:42:37 PM,CMS,N,11346
REDHA100,RED HAWK,1720 LEWIS INDUSTRIAL  DRIVE,,JACKSONVILLE,FL,32254,410-937-4804,,SHANE,SHANE,,SHANE,SHANE,,SHANE,SHANE,,SHANE,SHANE,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),CREDIT CARD,1/26/2022,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,1/26/2022 9:09:08 AM,RANDY,9/11/2009 4:42:37 PM,CMS,N,11347
CONTI100,CONTINENTAL BATTERIES,250 LANE AVENUE NORTH,,JACKSONVILLE,FL,32254,904-378-7747,,TED,SAUNDERS,,TED,SAUNDERS,,TED,SAUNDERS,,TED,SAUNDERS,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,1/27/2022 9:32:23 AM,RANDY,9/11/2009 4:42:37 PM,CMS,N,11348
SHEIK150,THE SHEIK SANDWICHES-BEACH,8151 BEACH BLVD,,JACKSONVILLE,FL,32216,904/910-0092,,BASSAM,AOUIL,jmjdelightinc@gmail.com,BASSAM,AOUIL,jmjdelightinc@gmail.com,BASSAM,AOUIL,jmjdelightinc@gmail.com,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,11/18/2022,500,,,98.03,0,0,0,0,0,98.03,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,A,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,3/29/2022 10:14:30 AM,RANDY,9/11/2009 4:42:37 PM,CMS,N,11352
MEMPH100,MEMPHIS JAX,10870 US 1,,Ponte Vedra Beach,FL,32081,,,,,,,,,,,,,,,,FLORIDASALES,64,Pat DeRita,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,10/11/2023,0,,,-221.98,-221.98,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),Y,N,0,,,,,,,,,,,,15% Profit Margin,p15,P,,15,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,A,N,Y,N,,,0,0,0,0,0,0,M,Marie,N,E,,N,N,E,,E,,N,E,,,,5/12/2022 10:44:05 AM,NATE,6/14/2023 8:25:12 AM,JEFF,N,11353
NATHA100,NATHAN SCHLEHUBER,5209 YELLOW WATER RD,,JACKSONVILLE,FL,32234,906-430-1048,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,2/9/2026,0,,,50.47,0,0,0,25,25.47,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,D,A,N,Y,N,,,0,0,0,0,0,0,M,NATHAN,N,E,,N,N,E,,E,,N,E,,,,5/18/2022 1:59:02 PM,NATE,10/26/2023 3:03:55 PM,NATE,N,11354
VINNO100,VINNOVA,5695 E Francis St.,,ONTARIO,CA,91761,909-930-9388,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,6/22/2022,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,6/22/2022 1:59:13 PM,NATE,6/22/2022 2:02:43 PM,NATE,N,11355
ALLAM100,ALL AMERICAN HOT DOG,10365 BEACH BOULEVARD,,JACKSONVILLE,FL,32246,904-641-5794,,NADER,.,.,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,7/11/2022 9:57:30 AM,NATE,7/11/2022 10:02:54 AM,NATE,N,11357
SHEIK160,THE SHEIK SANDWHICHES - GREEN COVE,422 S Orange Ave,,Green Cove Springs,FL,32043,(904) 531-5095,,Caleb,Boutros,calebboutros14@yahoo.com,Caleb,Boutros,calebboutros14@yahoo.com,Caleb,Boutros,calebboutros14@yahoo.com,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,11/19/2024,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,A,N,Y,N,,,0,0,0,0,0,0,M,Caleb,N,E,,N,N,E,,E,,N,E,,,,8/1/2022 2:12:02 PM,JEFF,8/1/2022 2:12:42 PM,JEFF,N,11358
ENZOM100,ENZO MATRESS & FURNITURE,,,,,,904-660-3571,,,,,,,,,,,,,,,FLORIDASALES,0,NONE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,8/15/2024,0,,,1782.92,0,0,0,0,0,1782.92,Best Way,Destination,P,N,L21000149107,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,25% Profit Margin,p25,P,,25,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,1/10/2023 9:13:11 AM,NATE,6/28/2024 11:15:22 AM,NATE,N,11364
DIVER100,DIVERSIFIED LABS,3653 REGENT BLVD SUITE 509,,JACKSONVILLE,FL,32224,904-807-9625,,,,,,,,,,,,,,,FLORIDASALES,7,Eugene Aman,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,6/5/2025,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,30% Profit Margin,p30,P,,30,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,D,,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,2/27/2023 1:08:16 PM,NATE,3/3/2023 12:20:09 PM,JEFF,N,11367
JEFFH100,Jeff Hebert,749 Goodwin St,,Jacksonville,FL,32204,,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,6/15/2023,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,0% Profit Margin,p0,P,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,,N,Y,N,,,0,0,0,0,0,0,M,Jeff,N,E,,N,N,E,,E,,N,E,,,,3/7/2023 1:07:11 PM,JEFF,9/28/2023 2:03:24 PM,JEFF,N,11369
VJUSI100,VJ USINA CONTRACTING,4669 Ave A,,St. Augustine,FL,32095,904-829-6727,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,1/26/2026,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,D,,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,3/15/2023 2:32:46 PM,JEFF,9/11/2009 4:42:37 PM,CMS,N,11370
JEFFH110,JEFF HEBERT,749 GOODWIN ST,,JACKSONVILLE,FL,32204,9045687304,,Jeff,Hebert,jeff@ufsales.com,Jeff,Hebert,jeff@ufsales.com,Jeff,Hebert,jeff@ufsales.com,Jeff,Hebert,jeff@ufsales.com,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,3/14/2025,0,,,253.01,0,0,0,0,0,253.01,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,,N,Y,N,,,0,0,0,0,0,0,M,Jeff,N,E,,N,N,E,,E,,N,E,,,,3/20/2023 12:37:45 PM,JEFF,3/14/2025 8:55:53 AM,JEFF,N,11371
DUVAL140,DUVAL FORD FLEET,405 LANE AVE NORTH,,JACKSONVILLE,FL,32254,,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,10/10/2023,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,4/27/2023 9:08:50 AM,NATE,9/11/2009 4:42:37 PM,CMS,N,11375
SCHUR100,Schurco Slurry,9410 Florida Mining Blvd E.,,Jacksonville,FL,32257,904-356-6840,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,1/10/2025,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,,N,Y,N,,,0,0,0,0,0,0,M,Debbie,N,E,,N,N,E,,E,,N,E,,,,6/7/2023 11:40:36 AM,JEFF,6/13/2023 12:24:10 PM,NATE,N,11377
904HA100,904 Happy Hour,,,,,,,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,9/28/2023,0,,,0.08,0,0,0,0,0,0.08,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,8/8/2023 2:25:13 PM,JEFF,9/11/2009 4:42:37 PM,CMS,N,11380
WSDTR100,WSD Trading LLC,548 Myra St.,,Jacksonville,FL,32266,6309779937,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,,N,Y,N,,,0,0,0,0,0,0,M,Wes,N,E,,N,N,E,,E,,N,E,,,,10/16/2023 9:13:49 AM,JEFF,9/11/2009 4:42:37 PM,CMS,N,11384
FITFA100,FIT FACTORY,9244 Arlington Expy B,,Jacksonville,FL,32225,904-329-1040,,,,,Karmin,Chris,chris.karmin40@gmail.com,Karmin,Chris,chris.karmin40@gmail.com,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,4/15/2026,0,,,1063.55,785.57,327.98,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,Y,1,FITFA,FIT FACTORY,9244 Arlington Expy B,,Jacksonville,FL,32225,Chris Karmin,,,,25% Profit Margin,p25,P,,25,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,C,,N,Y,N,,,0,0,0,0,0,0,M,Karmin,N,E,,N,N,E,,E,,N,E,,,,2/20/2024 11:56:51 AM,JEFF,3/14/2024 10:27:26 AM,JEFF,N,11387
QUOTE100,QUOTES,,,,,,,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,3/26/2024 11:37:30 AM,NATE,9/11/2009 4:42:37 PM,CMS,N,11388
