VendorAcct,VendorGroupCode,VendorName,Address1,Address2,City,State,Zip,OfficePhone,OfficeFax,WebAddress,OfficeContact,OfficeContactEmailAddress,POContact,POContactEmailAddress,APContact,APContactEmailAddress,ServiceContact,ServiceContactEmailAddress,POVendorName,POAddress1,POAddress2,POCity,POState,POZip,CreditLimit,CreditComments1,CreditComments2,Exp1MajorAcct,Exp2MajorAcct,MinPOAmt,MinPOWgt,MinPOCubes,Terms,Carrier,TaxFlag,FrtPpdCol,CheckType,Eligible1099Flag,Comments1,Comments2,VCustAcctNum,LeadTimeDays,ReviewCycleDays,POIssueOption,Field1,Field2,YTDTotPurchases,CurBalance,AgeBal1,AgeBal2,AgeBal3,AgeBal4,AgeBal5,AgeBal6,PendingOrdersBal,AgeStatus,AgeDelinquentFlag,AgeDelinquentBal,AvePmtDays,FirstIssuePODate,LastIssuePODate,PONumber,LastAPInvcDate,LastAPPmtDate,SetupTimeStamp,SetupBy,LastModifyTimeStamp,LastModifyBy,ObsoleteFlag,VendorID
KINGF100,AP,KINGFISH LAWN SERVICE,408 Hamlet rd,,JACKSONVILLE,FL,32221,904-614-5386,,KINGFISH13@ATT.NET,,,,,,,,,KINGFISH 13 LAWNS & CHARTERS LLC,408 Hamlet rd,,JACKSONVILLE,FL,32221,0,,,6430,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,3,,,,6/13/2025,9/8/2025,8/14/2015 11:25:36 AM,STEVE,11/20/2024 1:32:38 PM,NATE,N,10556
CSI..110,AP,C.S.I.,545 E. 4TH ST,,JACKSONVILLE,FL,32206,,,,,,,,,,,,C.S.I.,545 E. 4TH ST,,JACKSONVILLE,FL,32206,0,,,1200,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,,,9/15/2015 4:20:34 PM,STEVE,,,N,10557
COAST110,AP,COASTER CO.,4300B S. FULTON PKWY,,COLLEGE PARK,GA,30349-2586,404-684-7001,800-221-9287,,,,,,,,,,COASTER CO.,4300B S. FULTON PKWY,,COLLEGE PARK,GA,30349-2586,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,5/3/2018,9/4/2015,9/18/2015 8:24:07 AM,STEVE,12/28/2015 9:36:38 AM,STEVE,N,10558
UNITE120,AP,UNITED STATES POSTAL SERVICE,,,,,,,,,,,,,,,,,UNITED STATES POSTAL SERVICE,,,,,,0,,,6400,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,4,,,,11/21/2018,11/30/2018,9/24/2015 10:57:38 AM,STEVE,,,N,10559
BLUEC100,AP,BLUE CROSS BLUE SHIELD,,,,,,,,,,,,,,,,,BLUE CROSS BLUE SHIELD,,,,,,0,,,6290,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,2,,,,2/25/2021,2/25/2021,10/2/2015 9:14:06 AM,STEVE,,,N,10560
REIDT100,AP,REID TIRE AND AUTOMOTIVE,4854 SAN JUAN AVE,,JACKSONVILLE,FL,32210,904-683-6156,,,,,,,,,,,REID TIRE AND AUTOMOTIVE,4854 SAN JUAN AVE,,JACKSONVILLE,FL,32210,0,,,6190,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,10/2/2015,10/2/2015,10/5/2015 9:02:54 AM,STEVE,,,N,10561
TRAIL100,AP,TRAIL RIDGE LANDFILL,,,,,,,,,,,,,,,,,TRAIL RIDGE LANDFILL,,,,,,0,,,6370,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,10/5/2015,10/5/2015,10/5/2015 3:45:15 PM,STEVE,,,N,10563
EDWAR100,AP,EDWARD H. WHITE H.S. WRESTLING,ATTN: JOHN GWYNES,1700 OLD MIDDLEBURG RD,JACKSONVILLE,FL,32210,904-693-7638,904-693-7641,,,,,,,,,,EDWARD H. WHITE H.S. WRESTLING,ATTN: JOHN GWYNES,1700 OLD MIDDLEBURG RD,JACKSONVILLE,FL,32210,0,,,6260,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,2,,,,10/7/2015,10/9/2015,10/7/2015 8:21:00 AM,STEVE,,,N,10564
MASSE100,AP,MASSEY SERVICES INC,P.O. BOX 547668,,ORLANDO,FL,32854-7668,904-751-0199,,WWW.MASSEYSERVICES.COM,,,,,,,,,MASSEYN SERVICES INC,11031 N. MAIN ST,,JACKSONVILLE,FL,32218,0,,,6430,,0,0,0,COD,Best Way,N,P,OI,N,,,7529236,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,1,,,,6/6/2019,6/14/2019,10/26/2015 9:53:34 AM,STEVE,5/15/2017 9:20:05 AM,PETE,N,10566
TAXCO100,AP,"JIM OVERTON, TAX COLLECTOR",231 E. FORSYTH ST,SUITE 141,JACKSONVILLE,FL,32202,,,,,,,,,,,,TAX COLLECTOR,231 E. FORSYTH ST,SUITE 141,JACKSONVILLE,FL,32202,0,,,6370,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,3,,,,11/9/2021,11/19/2021,10/28/2015 2:04:57 PM,STEVE,7/15/2019 1:59:16 PM,PETE,N,10567
FUREY100,AP,FUREY BUSINESS SYSTEMS,1826 UNIVERSITY BLVD W,,JACKSONVILLE,FL,32217,904-781-1233,,SUPPORT @FUREYBUSINESSSYSTEMS.COM,,,,,,,,,FUREY BUSINESS SYSTEMS,1826 UNIVERSITY BLVD W,,JACKSONVILLE,FL,32217,0,,,6450,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,24,,,,8/11/2020,8/21/2020,11/16/2015 10:13:23 AM,STEVE,11/16/2015 10:14:13 AM,STEVE,N,10569
GREAT110,AP,GREAT FALLS PAPER & SUPPLY CO,P.O. DR 269,,GREAT FALLS,MT,59403-0269,,,,,,,,,,,,GREAT FALLS PAPER & SUPPLY CO,P.O. DR 269,,GREAT FALLS,MT,59403-0269,0,,,6370,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,8,,,,11/17/2015,11/25/2015,11/23/2015 8:31:46 AM,STEVE,12/28/2015 10:46:12 AM,STEVE,N,10570
TRINI100,AP,TRINITY CHRISTIAN ACADEMY,ATTN: SUSAN AMAN,800 HAMMOND BLVD,JACKSONVILLE,FL,32221,,,,,,,,,,,,TRINITY CHRISTIAN ACADEMY,ATTN: SUSAN AMAN,800 HAMMOND BLVD,JACKSONVILLE,FL,32221,0,,,6130,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,3,,,,12/15/2015,12/18/2015,12/15/2015 12:56:51 PM,STEVE,12/15/2015 12:57:15 PM,STEVE,N,10571
SEYMO110,AP,"SEYMOUR, JACKIE",,,,,,,,,,,,,,,,,"SEYMOUR, JACKIE",,,,,,0,,,6240,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,3,,,,12/15/2015,12/18/2015,12/17/2015 8:26:25 AM,STEVE,,,N,10572
COMPU100,AP,COMPUTER POINT,4800 SPRING PARK RD,SUITE 7,JACKSONVILLE,FL,32207,904-724-1935,,,,,,,,,,,COMPUTER POINT,4800 SPRING PARK RD,SUITE 7,JACKSONVILLE,FL,32207,0,,,6185,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,12,,,,2/22/2018,2/28/2018,12/21/2015 10:32:10 AM,STEVE,1/27/2016 2:39:43 PM,STEVE,N,10573
CREAT100,PO,Creative Converting INC B110149,PO BOX 88149,,MILWAUKEE,WI,53288,1-800-826-0418 *5516,1-715-823-3123,,TAMMY,TAMMY.FISHER@CREATIVECONVERTING.COM,TAMMY,TAMMY.FISHER@CREATIVECONVERTING.COM,Carla,Carla.Vanderaa@creativeconverting.com,,,CREATIVE CONVERTING,1151 E. LARAWAY RD,,JOILET,IL,60433,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,21,1/27/2016,1/14/2020,212710,1/15/2020,2/7/2020,12/23/2015 1:37:20 PM,NEAL,11/13/2019 9:08:31 AM,NATE,N,10574
FRONT110,AP,"FRONTZ, NEAL",,,,,,,,,,,,,,,,,"FRONTZ, NEAL",,,,,,0,,,6240,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,7/19/2018,7/19/2018,12/31/2015 8:33:07 AM,STEVE,,,N,10575
FLORI110,AP,FLORIDA DEPARTMENT OF STATE,DIVISION OF CORPORATIONS,P.O. BOX 6198,TALLAHASSEE,FL,32314,,,,,,,,,,,,FLORIDA DEPARTMENT OF STATE,DIVISION OF CORPORATIONS,P.O. BOX 6198,TALLAHASSEE,FL,32314,0,,,6370,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,1,,,,10/18/2016,10/19/2016,1/21/2016 3:49:46 PM,STEVE,,,N,10576
JOHNS110,AP,JOHNSON'S TOWING SERVICE INC,,,,,,904-334-4293,,,,,,,,,,,JOHNSON'S TOWING SERVICE INC,,,,,,0,,,6190,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,2/3/2016,2/3/2016,2/3/2016 11:18:43 AM,STEVE,,,N,10577
MLXLP100,AP,MLXL PRODUCTIONS INC,P.O. BOX 60428,,JACKSONVILLE,FL,32236-0428,904-350-0048,904-350-0047,,,,,,,,,,MLXL PRODUCTIONS INC,8475 WESTERN WAY,SUITE 150,JACKSONVILLE,FL,32256,0,,,6450,,0,0,0,N10,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,16,,,,4/26/2018,5/4/2018,2/8/2016 9:49:38 AM,STEVE,,,N,10578
FLORI120,AP,FLORIDA INDUSTRIAL BATTERY,PO Box 37137,,Jacksonville,FL,32236,904-384-2338,904-384-2339,,,,,,,,,,Florida Industrial Battery,PO Box 37137,,Jacksonville,FL,32236,0,,,6610,,0,0,0,COD,Best Way,N,P,OI,N,,,,0,0,USMail,,,,0,0,0,0,0,0,0,0,Cur,N,0,6,,,,11/15/2016,11/30/2016,3/9/2016 8:12:26 AM,PETE,3/9/2016 8:13:52 AM,PETE,N,10579
MHSBA100,AP,Middleburg High School,3750 County Road 220,,Middleburg,FL,32068,,,,,,,,,,,,MHS Band,3750 County Road 220,,Middleburg,FL,32068,0,,,6250,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,6/10/2016,6/10/2016,6/10/2016 10:41:27 AM,PETE,6/10/2016 10:42:51 AM,PETE,N,10581
BETHE100,AP,BETHESDA FAITH ASSEMBLY,600 E. 4TH STREET,,JACKSONVILLE,FL,32206,904-710-5434,,,,,,,,,,,BETHESDA FAITH ASSEMBLY,600 E. 4TH STREET,,JACKSONVILLE,FL,32206,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,2,,,,6/15/2016,6/17/2016,6/15/2016 8:56:09 AM,PETE,,,N,10582
STALL100,PO,STA LLC,PO BOX 645413,,CINCINNATI,OH,45264-5413,800-258-8273,800-235-8273,,,,,,,,,,STA,75 INDUSTRIAL PARK DRIVE,,ROGERSVILLE,TN,37857,0,,,1200,,2500,0,0,N30,Best Way,N,P,OI,N,,,,0,0,EMail,,,,0,0,0,0,0,0,0,0,Cur,N,0,21,7/13/2016,7/13/2016,209900,7/15/2016,8/5/2016,7/13/2016 11:51:22 AM,BRITTANY,7/14/2016 10:44:51 AM,BRITTANY,N,10583
GORDO100,AP,Gordon Glass & Mirror,1035 Park Ave,,Orange Park,FL,32073,904-269-1941,904-269-1730,,,,,,,,,,Gordon Glass & Mirror,1035 Park Ave,,Orange Park,FL,32073,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,7/14/2016,7/14/2016,7/14/2016 3:08:09 PM,PETE,,,N,10584
AFLAC100,AP,AFLAC,World Headquarters,1932 Wynnton Rd.,Columbus,GA,31999,800-992-3522,,,,,,,,,,,AFLAC,World Headquarters,1932 Wynnton Rd.,Columbus,GA,31999,0,,,6660,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,4,,,,9/19/2019,10/4/2019,10/11/2016 8:53:55 AM,PETE,10/13/2016 9:21:46 AM,PETE,N,10585
KIMHA100,AP,Kim Hannah,545 e 4th st,,Jacksonville,FL,32256,9043552033`,,,,,,,,,,,Kim Hannah,545 e 4th st,,Jacksonville,FL,32256,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,11/2/2016,11/2/2016,11/2/2016 1:41:47 PM,PETE,,,N,10586
CONST100,AP,CONSTANT CONTACT,1601 Trapelo RD.,#329,Waltham,MA,2451,855-229-5506,,,,,,,,,,,CONSTANT CONTACT,1601 Trapelo RD.,#329,Waltham,MA,2451,0,,,6130,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,2,,,,7/28/2018,8/3/2018,11/2/2016 2:25:19 PM,PETE,,,N,10587
QUICK100,AP,Quickbooks Payroll Service,,,,,,,,,,,,,,,,,Quickbooks Payroll Service,,,,,,0,,,6390,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,4,,,,9/29/2021,9/29/2021,11/8/2016 8:50:33 AM,PETE,,,N,10590
RADAC100,PO,RADA MFG CUTLERY,,,,,,18003119691,,,,,CUS,CUSTOMERSERVICE@RADAMFG.COM,,,,,RADA CUTERLY,,,,,,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,ACCOUNT# 2193168,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,8,12/1/2016,12/11/2020,213201,12/14/2020,1/8/2021,12/1/2016 2:08:03 PM,BRITTANY,12/8/2016 2:58:59 PM,BRITTANY,N,10591
HOMET100,AP,HOMETEAM PEST DEFENSE INC.,6694 Columbia Park Drive,Suite 3,Jacksonville,FL,32258-2409,904-730-2522,,,,,,,,,,,Hometeam Pest Defense Inc.,6694 Columbia Park Drive,Suite 3,Jacksonville,FL,32258-2409,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,7,,,,5/3/2019,5/10/2019,12/12/2016 9:40:23 AM,PETE,12/12/2016 9:40:49 AM,PETE,N,10593
SAFEC100,AP,SAFECO Insurance,PO Box 10000,,Manchester,NH,3108,,,,,,,,,,,,Safeco Insurance,PO Box 10000,,Manchester,NH,3108,0,,,6325,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,19,,,,7/18/2019,8/23/2019,1/23/2017 9:05:53 AM,PETE,4/20/2017 11:15:51 AM,PETE,N,10594
LIFTP100,AP,LIFTPOWER,6801Suemac Place,,Jacksonville,FL,32254,904-783-0250,904-781-1451,,,,,,,,,,LIFTPOWER,6801Suemac Place,,Jacksonville,FL,32254,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,4,,,,2/13/2017,2/17/2017,2/13/2017 1:46:45 PM,PETE,,,N,10595
MORGA100,AP,Morgan T. Edison,545 E.4th Street,,Jacksonville,FL,32206,,,,,,,,,,,,Morgan T. Edison,545 E.4th Street,,Jacksonville,FL,32206,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,12,,,,3/8/2017,4/12/2017,3/8/2017 11:52:39 AM,PETE,,,N,10596
VIBAC100,PO,VIBAC,12.250 BOUL INDUSTRIEL,"MONTREAL, QUEBEC",,,H1B5M5,514-640-0250,514-640-9975,,JOE,JOE.SEIDEL@VIBAC.COM,JOE,JOE.SEIDEL@VIBAC.COM,,,,,VIBAC,12.250 BOUL INDUSTRIEL,"MONTREAL, QUEBEC",,,H1B5M5,5000,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,EMail,,,,0,0,0,0,0,0,0,0,Cur,N,0,17,4/13/2017,8/11/2017,210943,8/11/2017,8/29/2017,4/13/2017 10:44:37 AM,BRITTANY,4/13/2017 10:45:56 AM,BRITTANY,N,10598
BURKE100,AP,"BURKE, RONNIE",545 E. 4th Street,,Jacksonville,FL,32206,904-713-7434,,,,,,,,,,,"Burke, Ronnie",545 E. 4th Street,,Jacksonville,FL,32206,0,,,2390,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,3,,,,6/16/2017,6/23/2017,4/18/2017 8:59:25 AM,PETE,4/18/2017 9:01:03 AM,PETE,N,10600
BISSE100,AP,BISSELL,100 ARMSTRONG RD SUITE 101,,PLYMOUTH,MA,2360,1-800-242-1378  *1213,1-877-672-4566,,,,,,,,,,BISSELL,100 ARMSTRONG RD SUITE 101,,PLYMOUTH,MA,2360,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,EMail,,,,0,0,0,0,0,0,0,0,Cur,N,0,22,5/8/2017,5/8/2017,210688,8/10/2017,5/31/2017,5/8/2017 11:24:14 AM,NEAL,5/8/2017 11:25:09 AM,NEAL,N,10601
ADAMS100,AP,"Adams, Rothstein &Siegal",4417 Beach Blvd.,Suite 104,Jacksonville,FL,32207,904-398-1419,904-398-1395,,,,,,,,,,"Adams, Rothstein &Siegal",4417 Beach Blvd.,Suite 104,Jacksonville,FL,32207,0,,,6360,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,3,,,,5/16/2017,5/19/2017,5/16/2017 12:00:26 PM,PETE,,,N,10602
ZENIT100,AP,ZENITH INSURANCE COMPANY,21255 CALIFA STREET,,WOODLAND HILLS,CA,91367,800-440-5020,,,,,,,,,,,ZENITH INSURANCE COMPANY,4415 COLLECTIONS CENTER DRIVE,,CHICAGO,IL,60693,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,POLICY #Z127257203,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,4,,,,4/27/2022,12/1/2021,7/25/2017 1:33:05 PM,PETE,,,N,10603
BELLA100,AP,Bella Computer Inc.,83381 Purple Martin Drive,,Yulee,FL,32097,904-556-6999,,,,,,,,,,,Bella Computer Inc.,83381 Purple Martin Drive,,Yulee,FL,32097,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,7,,,,2/8/2022,3/4/2022,8/10/2017 1:39:46 PM,PETE,,,N,10604
AGXFR100,AP,AGX Freight Logistics,PO Box 330199,,Atlantoic Beach,FL,32233,561-302-2151,,,,,,,,,,,AGX Freight Logistics,PO Box 330199,,Atlantoic Beach,FL,32233,0,,,5300,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,24,,,,8/22/2017,9/15/2017,8/22/2017 11:27:56 AM,PETE,,,N,10605
BRITT100,AP,Brittany Seymour,,,,,,,,,,,,,,,,,Brittany Seymour,,,,,,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,9/25/2017,9/25/2017,9/25/2017 1:16:18 PM,PETE,,,N,10606
PETER100,AP,Peter Miller,,,,,,,,,,,,,,,,,Peter Miller,,,,,,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,7/19/2018,7/19/2018,9/25/2017 1:16:35 PM,PETE,,,N,10607
SPENC100,AP,Spencer Vickers,,,,,,,,,,,,,,,,,Spencer Vickers,,,,,,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,7/19/2018,7/19/2018,9/25/2017 1:18:20 PM,PETE,,,N,10608
DAVID100,AP,David Terry,,,,,,,,,,,,,,,,,David Terry,,,,,,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,7/19/2018,7/19/2018,9/25/2017 1:18:59 PM,PETE,,,N,10609
CHARL110,AP,CHARLES F. HEALAN,245 Celery Avenue North,,JAcksonville,FL,32220,,,,,,,,,,,,CHARLES F. HEALAN,245 Celery Avenue North,,JAcksonville,FL,32220,0,,,6440,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,4,,,,2/12/2018,2/16/2018,2/12/2018 9:56:15 AM,PETE,,,N,10610
BOSSR100,AP,BOSS REDISTRIBUTION,10708 N 46TH STREET,,TAMPA,FL,33617,813-549-1435,813-971-6090,,,,,,,,,,BOSS REDISTRIBUTION,10708 N 46TH STREET,,TAMPA,FL,33617,10000,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,EMail,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,,,2/13/2018 10:16:00 AM,BRITTANY,,,N,10611
CROWN100,AP,CROWN SHREDDING,PO Box 971,,Wiinter Haven,FL,33882,386-767-1133,386-767-1330,,,,,,,,,,CROWN SHREDDING,PO Box 971,,Wiinter Haven,FL,33882,0,,,6450,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,14,,,,7/3/2018,6/22/2018,3/13/2018 10:13:47 AM,PETE,,,N,10612
TOPTI100,AP,TOP TIER GUTTERS,7748 Hilsdale Ct.,,Jacksonville,FL,32216,904-609-0240,,,,,,,,,,,TOP TIER GUTTERS,7748 Hilsdale Ct.,,Jacksonville,FL,32216,0,,,6440,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,3/14/2018,3/14/2018,3/14/2018 11:24:55 AM,PETE,,,N,10613
MELIN100,AP,Melinda L. Jerrell,7469 Plantation Club Drive,,Jacksonville,FL,32244,,,,,,,,,,,,Melinda L. Jerrell,7469 Plantation Club Drive,,Jacksonville,FL,32244,0,,,6390,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,6/17/2022,6/17/2022,7/19/2018 8:03:23 AM,PETE,,,N,10615
REPTO100,AP,REP TOOLKIT LLC,1640 KASSERINE CT.,,TWINSBURG,OH,44087,330-963-0000,,,,,,,,,,,REP TOOLKIT LLC,1640 KASSERINE CT.,,TWINSBURG,OH,44087,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,15,,,,7/17/2019,7/26/2019,7/23/2018 2:06:52 PM,PETE,,,N,10616
ECHOG100,AP,ECHO GLOBAL LOGISTICS,ACCOUNTS RECEIVABLE,22168 NETWORK PLACE,CHICAGO,IL,60673-1221,615-301-6943,224-251-6550,,,,JESSI,JESSI.FALLETTA@ECHO.COM,JESSI,JESSI.FALLETTA@ECHO.COM,,,ECHO GLOBAL LOGISTICS,611 COMMERCE STREET,SUITE2900,NASHVILLE,TN,37203,0,,,6570,,0,0,0,N30,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,18,,,,12/28/2020,1/22/2021,2/22/2019 12:35:33 PM,PETE,3/29/2019 10:13:03 AM,PETE,N,10617
FDOT.100,AP,FDOT,PO Box 71237,,Charlotte,NC,28272,888-865-5352,,,,,,,,,,,FDOT,PO Box 71237,,Charlotte,NC,28272,0,,,6370,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,7,,,,5/31/2022,6/3/2022,8/21/2019 10:58:07 AM,PETE,,,N,10619
BACON100,AP,"BACON & GRAHAM, INC",34 E. 26TH STREET,,PATERSON,NJ,7514,973-684-1488,973-684-2021,www.baconandgraham.com,CRAIG,CBACON@BACONANDGRAHAM.COM,CRAIG,CBACON@BACONANDGRAHAM.COM,CRAIG,CBACON@BACONANDGRAHAM.COM,,,"BACON & GRAHAM, INC",34 E. 26TH STREET,,PATERSON,NJ,7514,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,0,,,,11/7/2019,11/7/2019,11/7/2019 7:45:48 AM,RANDY,,,N,10620
KINGL100,AP,King Life Safety &Fire Protection,12301 KERNAN FOREST BLVD  #407,,Jacksonville,FL,32225,954-592-9621,,,PETER,peter@kinglifesafety.com,,,PETER,peter@kinglifesafety.com,,,King Life Safety &Fire Protection,,,Jacksonville,FL,32225,0,,,1200,,0,0,0,CC,Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,22,,,,5/11/2021,6/11/2021,5/19/2020 8:35:15 AM,NATE,5/11/2021 1:06:04 PM,RANDY,N,10621
MAMAT100,AP,M + A  MATTING,340 CROSS PLAINS BLVD,,DALTON,GA,30721,800-241-4696,706-277-2946,,PURCHASING,mats5@mamatting,PURCHASING,mats5@mamatting,PURCHASING,mats5@mamatting,,,M + A  MATTING,340 CROSS PLAINS BLVD,,DALTON,GA,30721,0,,,1200,,0,0,0,(UNASSIGNED),Best Way,N,P,OI,N,,,,0,0,Call,,,,0,0,0,0,0,0,0,0,Cur,N,0,22,,,,7/23/2020,8/14/2020,7/22/2020 11:17:10 AM,RANDY,,,N,10622
